datetime,open,high,low,close,volume,kdj_k_lower_d^8^7^7|atr_fast_lower_slow^40^88&kdj_k_crossunder_d^60^30^18|smacd_start_decrease^160^448&smi_k_crossover0^190^114^EMA|trailing_stop^34^2.5,tsi_lower_signal^6^3^2^SMA|atr_fast_lower_slow^40^88&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,aroon_diff_lower0^190|tsi_lower_signal^6^3^2^SMA&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,emacd_lower_signal^160^416^160|skew_negative^20^EMA&supertrend_short_signal^230.0^3.5|smacd_histogram_start_decrease_2^230^460^322&ma_atr_long_signal^18.0^22.0^2.8|trailing_stop^34^2.0,rsi_neutral^190^55^45|mass_higher1^220^88&smi_k_crossunder_d^190^152^171|smacd_crossunder_signal_3^230^414^253&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.0,tsi_lower_signal^6^3^2^SMA|stoch_k_lower_d^11^10^10&mass_crossover1^90^27|smi_k_crossunder0^230^161^SMA&smacd_crossover_signal^150^270^165|trailing_stop^34^3.0,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&kdj_k_crossunder_d^60^30^18|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,smacd_decrease^12^19|skew_positive^12^EMA&stoch_k_crossunder_d^250^175^125|smacd_histogram_start_decrease_2^230^460^322&kdj_k_crossover50^240^96|trailing_stop^34^2.0,stoch_k_lower_d^11^10^10|skew_negative^25^EMA&emacd_start_decrease^45^108|rvi_crossunder_signal^120^60&second_wave_trend_1^190|trailing_stop^34^3.0,rsi_oversold^200^50|smi_d_neutral^11^8^8^10.0^-10.0^SMA&trix_start_decrease^230|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0,price_lower_ema^120|smi_d_neutral^11^8^8^10.0^-10.0^SMA&price_crossunder_sma^45|kdj_k_crossunder_d_2^190^171^171^85&bb_price_crossover_low_2^60.0^2.0999999999999996|trailing_stop^34^3.0,bb_neutral^160.0^2.5|kdj_k_neutral^240^144^60^40&tsi_crossunder_signal^60^30^18^EMA|adx_crossover_threshold^45.0^35.0&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.5,kdj_k_lower_d^8^7^7|mass_lower1^110^99&mass_crossunder1^140^70|stoch_k_crossunder_d^230^138^115&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&roc_crossunder0^30|ema_fast_crossunder_slow^160^256&sma_fast_crossover_slow^110^264|trailing_stop^34^3.0,smacd_histogram_decrease^16^26^19|rsi_oversold^60^50&price_crossunder_ema^25|adx_crossunder_threshold^230.0^20.0&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,rsi_oversold^200^50|smi_d_oversold^100^80^90^0.0^SMA&tsi_crossunder_signal^45^40^18^EMA|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&roc_crossunder0^30|rvi_crossunder_signal^120^60&smacd_start_increase^120^312|trailing_stop^34^3.0,stoch_k_lower_d^11^10^10|rvi_neutral^29^5.0^-5.0^EMA&sma_fast_crossunder_slow_3^40^112|smacd_crossunder_signal^200^560^200&smi_k_crossover_d_2^240^216^216^45|trailing_stop^34^3.5,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&rvi_crossunder_signal^120^60|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0
2026-02-02 21:15:00,4700.4,4712.0,4683.7,4705.5,736.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0052892623972616,1.0,1.0,1.0,1.0
2026-02-02 21:30:00,4705.9,4710.1,4691.0,4693.6,607.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0078035770880431,1.0,1.0,1.0,1.0
2026-02-02 21:45:00,4693.4,4697.6,4671.6,4680.9,540.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0104869213378689,1.0,1.0,1.0,1.0
2026-02-02 23:00:00,4691.0,4748.5,4690.2,4743.0,1676.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973660018170678,1.0,1.0,1.0,1.0
2026-02-02 23:15:00,4742.3,4788.0,4740.0,4761.2,1557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9935205793488135,1.0,1.0,1.0,1.0
2026-02-02 23:30:00,4762.2,4775.3,4740.2,4756.1,1234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99459814278772,1.0,1.0,1.0,1.0
2026-02-02 23:45:00,4754.9,4799.9,4754.1,4798.5,1171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856395761583807,1.0,1.0,1.0,1.0
2026-02-03 00:00:00,4798.7,4819.7,4788.1,4808.3,2107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98356896406009,1.0,1.0,1.0,1.0
2026-02-03 00:15:00,4809.9,4851.9,4809.9,4842.7,2445.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 00:30:00,4841.5,4853.7,4835.1,4843.7,1896.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 00:45:00,4843.9,4850.2,4796.0,4802.7,2069.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 01:00:00,4803.1,4853.4,4788.0,4852.3,3245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 01:15:00,4852.5,4880.1,4845.1,4877.0,3161.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 01:30:00,4875.7,4882.0,4851.7,4867.8,2140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 01:45:00,4867.2,4872.4,4840.3,4862.7,1862.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 02:00:00,4863.2,4864.0,4811.4,4823.0,2816.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 02:15:00,4822.8,4824.1,4776.6,4796.3,3044.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 02:30:00,4797.0,4811.9,4778.7,4778.7,2374.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 02:45:00,4777.8,4806.5,4768.5,4806.2,1937.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 03:00:00,4806.1,4816.7,4783.9,4790.4,1450.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 03:15:00,4790.8,4802.0,4774.3,4795.8,1430.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 03:30:00,4795.4,4835.0,4792.4,4828.4,1435.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 03:45:00,4827.3,4836.1,4808.6,4831.6,1020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 04:00:00,4831.0,4848.0,4830.1,4838.2,822.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 04:15:00,4838.2,4841.6,4822.6,4828.0,584.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 04:30:00,4829.0,4848.4,4828.1,4842.7,840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 04:45:00,4842.5,4848.3,4830.8,4832.4,585.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 05:00:00,4832.8,4844.8,4831.3,4835.9,536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 05:15:00,4835.9,4865.5,4835.3,4861.9,1208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 05:30:00,4861.8,4863.1,4838.2,4842.9,1478.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 05:45:00,4842.8,4852.8,4835.0,4846.3,834.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 06:00:00,4848.0,4871.4,4838.0,4865.3,969.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 06:15:00,4864.9,4897.5,4863.3,4893.7,2367.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 06:30:00,4892.5,4916.0,4890.0,4913.7,2852.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 06:45:00,4913.8,4916.0,4885.8,4903.0,2137.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 07:00:00,4901.2,4916.0,4893.0,4916.0,1712.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 07:15:00,4915.9,4924.0,4901.7,4922.5,2369.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 07:30:00,4922.4,4956.0,4920.6,4943.3,4195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 07:45:00,4943.1,4949.9,4935.0,4940.0,2309.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 08:00:00,4940.2,4955.8,4921.0,4951.5,3235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 08:15:00,4951.6,4965.4,4950.2,4959.4,2996.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 08:30:00,4959.3,4975.5,4953.1,4959.3,2961.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 08:45:00,4959.0,4962.3,4934.7,4935.8,2660.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 09:00:00,4935.8,4947.3,4931.2,4939.9,2469.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 09:15:00,4939.5,4939.5,4914.2,4915.2,3443.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 09:30:00,4915.2,4946.6,4908.7,4945.5,2444.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 09:45:00,4945.1,4950.0,4937.3,4939.8,1741.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 10:00:00,4939.6,4953.0,4935.0,4945.7,1914.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 10:15:00,4946.3,4946.3,4935.8,4936.9,1336.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 10:30:00,4936.4,4946.5,4935.2,4941.7,2327.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 10:45:00,4941.7,4946.4,4922.4,4924.8,1701.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 11:00:00,4925.2,4935.2,4911.6,4929.4,1725.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 11:15:00,4928.4,4931.8,4905.2,4923.0,1722.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 11:30:00,4923.1,4941.9,4920.0,4931.7,954.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 11:45:00,4931.8,4939.0,4920.4,4938.9,1297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 12:00:00,4939.6,4959.5,4932.1,4947.2,2230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 12:15:00,4947.9,4948.6,4915.0,4926.7,2840.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 12:30:00,4926.4,4942.9,4923.1,4935.2,1675.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 12:45:00,4935.4,4942.4,4930.0,4938.2,1227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 13:00:00,4938.4,4955.5,4926.7,4954.6,3465.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 13:15:00,4954.1,4965.4,4942.0,4960.8,4939.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 13:30:00,4961.3,4968.5,4955.1,4968.2,5131.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 13:45:00,4968.2,4977.7,4946.6,4958.0,6246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 14:00:00,4958.7,4963.1,4942.8,4948.6,4393.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 14:15:00,4948.6,4949.0,4920.0,4948.2,5387.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 14:30:00,4948.6,4952.6,4917.6,4942.6,6579.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 14:45:00,4942.1,4954.1,4933.8,4939.2,4817.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 15:00:00,4939.1,4971.2,4926.9,4959.2,6974.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 15:15:00,4959.8,4966.4,4930.4,4947.6,4092.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 15:30:00,4947.7,4951.3,4929.0,4946.4,2502.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 15:45:00,4945.7,4958.4,4940.9,4957.7,3002.0,0.9970736498372323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 16:00:00,4957.2,4969.1,4952.1,4966.9,2806.0,0.9952134480457773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 16:15:00,4966.9,5004.7,4963.1,4995.9,6860.0,0.9893497684857553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 16:30:00,4995.8,5018.1,4987.0,5004.4,4840.0,0.9876311037871284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 16:45:00,5004.8,5006.9,4974.6,4978.2,5180.0,0.9929286349758377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 17:00:00,4978.3,4985.5,4945.2,4966.4,6598.0,0.9953145459692259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 17:15:00,4966.1,4992.7,4959.4,4971.6,4210.0,0.9942631275653597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 17:30:00,4971.1,4987.8,4935.0,4944.7,4549.0,0.9997021958468972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 17:45:00,4944.4,4971.0,4929.7,4951.5,3903.0,0.9983272640879957,0.998064032036243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 18:00:00,4951.1,4977.3,4948.8,4966.1,3549.0,0.9953752047232949,0.9951111965051371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 18:15:00,4967.1,4971.3,4926.8,4931.4,5858.0,1.0023914006106316,1.002129237116738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 18:30:00,4931.0,4940.8,4900.5,4929.2,5738.0,1.0028362314738055,1.0025741849364938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 18:45:00,4928.3,4937.8,4913.1,4930.5,2824.0,1.002573376872839,1.00231126122482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 19:00:00,4930.2,4940.8,4902.0,4939.0,3524.0,1.000854712174212,1.000592144648491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 19:15:00,4938.7,4956.4,4937.1,4953.2,3169.0,0.9979835311482703,0.9977202087209773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 19:30:00,4952.5,4971.9,4944.5,4962.9,2122.0,0.9960222314333664,0.9957583933338727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 19:45:00,4963.5,4964.7,4938.9,4949.3,1970.0,0.9987720949511696,0.9985089798559987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 20:00:00,4949.9,4949.9,4924.5,4943.2,2182.0,1.0000054896172432,0.9997426988107758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 20:15:00,4943.2,4965.0,4934.6,4961.7,1639.0,0.9962648664496432,0.9960010921446485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 20:30:00,4962.3,4980.0,4960.7,4974.2,2178.0,0.9937374183634269,0.9934729795324002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 20:45:00,4974.0,4979.8,4955.2,4967.5,1863.0,0.9950921305376388,0.9948280478925653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 21:00:00,4967.1,4987.5,4961.3,4981.4,1091.0,0.9922816082657664,0.9920167866677454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 21:15:00,4980.6,4982.0,4966.2,4974.2,408.0,0.9937374183634269,0.9934729795324002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 21:30:00,4974.1,4981.9,4958.3,4963.3,515.0,0.9959413530946075,0.9956774937302806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 21:45:00,4962.5,4971.5,4957.3,4970.5,363.0,0.9944855429969468,0.9942213008656258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 23:00:00,4966.1,4997.8,4930.4,4955.2,1708.0,0.9975791394544757,0.9973157107030175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 23:15:00,4955.2,4967.1,4942.7,4946.1,891.0,0.9994191216612409,0.9991561766847341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 23:30:00,4945.0,4972.5,4942.7,4970.4,622.0,0.9945057625816367,0.9942415257665238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-03 23:45:00,4970.9,4977.1,4962.5,4968.7,637.0,0.994849495521362,0.9945853490817895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
2026-02-04 00:00:00,4969.9,5009.8,4966.9,5008.3,1368.0,0.9863425399842286,0.986576288326187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758006930211921,1.0,1.0,1.0,1.0
